,treino,previsto,MAPE,MSE,AE
gamma1,[0.06894367026654058],[0.0850907638669014],0.23420704958026073,0.0002607286317388133,0.016147093600360818
gamma2,[0.3200841593158338],[0.23278316855430603],0.2727438650763908,0.007621462987944354,0.08730099076152775
gamma3,[0.8250920180563502],[0.7577965259552002],0.0815611963616815,0.004528683257135948,0.06729549210115005
gamma4,[0.8431495877420079],[0.8373401761054993],0.0068901316219183275,3.3749263562401645e-05,0.00580941163650861
JXX,[0.7765361529049761],[0.6830006241798401],0.12045225244855004,0.008748895133890749,0.09353552872513604
JXY,[-0.20001120805797412],[-0.13637231290340424],0.3181766450614301,0.004049908976494338,0.06363889515456989
JXZ,[0.17724036554846423],[0.29274770617485046],0.6516988399846317,0.013341945738580016,0.11550734062638623
JYX,[0.7195733470855228],[0.679479718208313],0.05571861303590583,0.0016074990765434314,0.0400936288772098
JYY,[-0.5429215932707987],[-0.5310642123222351],0.02183995091653936,0.00014059748295935877,0.01185738094856359
JYZ,[0.03143456804703959],[-0.0947679951786995],4.014770078497212,0.01592708696474667,0.12620256322573908
JZX,[0.16746097114721215],[0.10242176800966263],0.38838424674113853,0.004230097944767431,0.06503920313754952
JZY,[0.8943990439534582],[0.7166814804077148],0.1987005294193843,0.03158353239263531,0.1777175635457433
JZZ,[-0.9356372202874645],[-0.8279696702957153],0.11507403474037674,0.011592301321225816,0.10766754999174921
